agent_id,agent_type,timeStamp_posix,latitude_deg,longitude_deg,speed_ms,heading_deg,accel_ms2
1,car,49466046.5,45.06529533333333,7.663346333333333,3.560699588477366,189.02221,-0.011822105491084
2,vru,49468222.0,45.064759,7.6622211,1.135,297.64044,-0.4925600141111778
1,car,49469217.5,45.0652948,7.6633459,3.489,189.73042,-1.3190194400549342
2,vru,49479428.25,45.064759,7.6622211,1.135,297.64043,-0.4925600141111778
1,car,49482640.25,45.0652948,7.6633459,3.489,189.73042,-1.3190194400549342
2,vru,49483734.25,45.064759,7.6622211,1.135,297.64043,-0.4925600141111778
1,car,49488186.25,45.0652948,7.6633459,3.489,189.73042,-1.3190194400549342
2,vru,49488651.25,45.064759,7.662221166666667,1.135,297.64043,-0.4925600141111778
1,car,49493976.0,45.06529483333333,7.663345833333333,3.4886831275720165,189.73042,-0.0127985309281012
2,vru,49497846.25,45.064759,7.662221166666667,1.135,297.64043,-0.4925600141111778
1,car,49503383.75,45.06529483333333,7.663345833333333,3.4886831275720165,189.73042,-0.0127985309281012
2,vru,49505560.5,45.064759,7.662221166666667,1.135,297.64043,-0.4925600141111778
2,vru,49512980.0,45.064759,7.662221166666667,1.135,297.64043,-0.4925600141111778
1,car,49514246.0,45.06529483333333,7.663345833333333,3.4886831275720165,189.73042,-0.0127985309281012
2,vru,49520662.5,45.064759,7.662221166666667,1.135,297.64043,-0.4925600141111778
1,car,49524261.25,45.06529483333333,7.663345833333333,3.4886831275720165,189.73042,-0.0127985309281012
2,vru,49528138.5,45.064759,7.662221166666667,1.135,297.64043,-0.4925600141111778
1,car,49532829.0,45.06529483333333,7.663345833333333,3.4886831275720165,189.73042,-0.0127985309281012
2,vru,49535640.0,45.064759,7.662221166666667,1.135,297.64043,-0.4925600141111778
1,car,49541273.25,45.06529483333333,7.663345833333333,3.4886831275720165,189.73042,-0.0127985309281012
2,vru,49543159.0,45.064759,7.662221166666667,1.135,297.64043,-0.4925600141111778
1,car,49545414.75,45.06529483333333,7.663345833333333,3.4886831275720165,189.73042,-0.0127985309281012
2,vru,49550510.75,45.0647593,7.6622203,1.089,297.50264,-0.559007154683964
1,car,49554084.0,45.06529483333333,7.663345833333333,3.4886831275720165,189.73042,-0.0127985309281012
2,vru,49561420.75,45.0647593,7.6622203,1.089,297.50264,-0.559007154683964
1,car,49562504.75,45.0652825,7.6633415,3.201,196.56258,-4.1979917563360845
2,vru,49565995.25,45.0647593,7.6622203,1.089,297.50264,-0.559007154683964
2,vru,49572967.25,45.064759333333335,7.662220333333334,1.089,297.50264,-0.559007154683964
1,car,49575024.5,45.0652825,7.6633415,3.201,196.56258,-4.1979917563360845
1,car,49580040.75,45.0652825,7.6633415,3.201,196.56258,-4.1979917563360845
2,vru,49583055.0,45.064759333333335,7.662220333333334,1.089,297.50264,-0.559007154683964
1,car,49585712.5,45.0652825,7.6633415,3.2006172839506175,196.56258,-0.0164908726344673
2,vru,49591015.75,45.064759333333335,7.662220333333334,1.089,297.50264,-0.559007154683964
1,car,49595385.5,45.0652825,7.6633415,3.2006172839506175,196.56258,-0.0164908726344673
2,vru,49598742.0,45.064759333333335,7.662220333333334,1.089,297.50264,-0.559007154683964
1,car,49605973.25,45.0652825,7.6633415,3.2006172839506175,196.56258,-0.0164908726344673
2,vru,49606739.0,45.064759333333335,7.662220333333334,1.089,297.50264,-0.559007154683964
2,vru,49614688.0,45.064759333333335,7.662220333333334,1.089,297.50264,-0.559007154683964
1,car,49616178.0,45.0652825,7.6633415,3.2006172839506175,196.56258,-0.0164908726344673
2,vru,49622735.0,45.064759333333335,7.662220333333334,1.089,297.50264,-0.559007154683964
1,car,49624302.75,45.0652825,7.6633415,3.2006172839506175,196.56258,-0.0164908726344673
1,car,49626300.5,45.0652825,7.6633415,3.2006172839506175,196.56258,-0.0164908726344673
2,vru,49631005.5,45.0647596,7.6622195,1.082,297.56526,-0.0869621931865108
1,car,49634531.5,45.0652825,7.6633415,3.2006172839506175,196.56258,-0.0164908726344673
1,car,49642967.0,45.0652816,7.6633411,3.185,196.98112,-0.2727695456360191
2,vru,49643071.5,45.0647596,7.6622195,1.082,297.56524,-0.0869621931865108
2,vru,49647761.75,45.0647596,7.6622195,1.082,297.56524,-0.0869621931865108
2,vru,49653101.5,45.0647595,7.6622195,1.082,297.56524,-0.0869621931865108
1,car,49655041.0,45.0652816,7.6633411,3.185,196.98112,-0.2727695456360191
1,car,49660153.25,45.0652816,7.6633411,3.185,196.98112,-0.2727695456360191
2,vru,49662949.25,45.0647595,7.6622195,1.082,297.56524,-0.0869621931865108
1,car,49665634.25,45.065281666666664,7.663341166666667,3.184670781893004,196.98112,-0.0145239544715755
2,vru,49671305.5,45.0647595,7.6622195,1.082,297.56524,-0.0869621931865108
1,car,49675089.25,45.065281666666664,7.663341166666667,3.184670781893004,196.98112,-0.0145239544715755
2,vru,49675221.0,45.0647595,7.6622195,1.082,297.56524,-0.0869621931865108
2,vru,49683448.0,45.0647595,7.6622195,1.082,297.56524,-0.0869621931865108
1,car,49685814.75,45.065281666666664,7.663341166666667,3.184670781893004,196.98112,-0.0145239544715755
2,vru,49691686.5,45.0647595,7.6622195,1.082,297.56524,-0.0869621931865108
1,car,49696162.5,45.065281666666664,7.663341166666667,3.184670781893004,196.98112,-0.0145239544715755
2,vru,49699803.75,45.0647595,7.6622195,1.082,297.56524,-0.0869621931865108
1,car,49704648.0,45.065281666666664,7.663341166666667,3.184670781893004,196.98112,-0.0145239544715755
1,car,49707808.25,45.065281666666664,7.663341166666667,3.184670781893004,196.98112,-0.0145239544715755
2,vru,49707830.5,45.0647595,7.6622195,1.082,297.56524,-0.0869621931865108
2,vru,49714410.5,45.0647595,7.6622195,1.082,297.56524,-0.0869621931865108
1,car,49716140.5,45.065281666666664,7.663341166666667,3.184670781893004,196.98112,-0.0145239544715755
1,car,49718107.25,45.065281666666664,7.663341166666667,3.184670781893004,196.98112,-0.0145239544715755
2,vru,49722477.5,45.0647595,7.6622195,1.082,297.56524,-0.0869621931865108
1,car,49726773.25,45.065281,7.6633406,3.103,197.35014,-1.335821356139355
2,vru,49729751.0,45.0647595,7.6622195,1.082,297.56524,-0.0869621931865108
2,vru,49737838.75,45.0647595,7.6622195,1.082,297.56524,-0.0869621931865108
1,car,49738920.25,45.065281,7.6633406,3.103,197.35014,-1.335821356139355
1,car,49743826.75,45.065281,7.6633406,3.103,197.35014,-1.335821356139355
2,vru,49745623.0,45.0647595,7.6622195,1.082,297.56524,-0.0869621931865108
1,car,49749319.0,45.065281,7.663340666666667,3.1028806584362143,197.35014,-0.0052933064451571
2,vru,49753941.25,45.0647595,7.6622195,1.082,297.56524,-0.0869621931865108
1,car,49758744.5,45.065281,7.663340666666667,3.1028806584362143,197.35014,-0.0052933064451571
2,vru,49761941.5,45.0647595,7.6622195,1.082,297.56524,-0.0869621931865108
2,vru,49766442.25,45.0647595,7.6622195,1.082,297.56524,-0.0869621931865108
1,car,49769276.25,45.065281,7.663340666666667,3.1028806584362143,197.35014,-0.0052933064451571
2,vru,49774269.25,45.0647595,7.6622195,1.082,297.56524,-0.0869621931865108
1,car,49779548.5,45.065281,7.663340666666667,3.1028806584362143,197.35014,-0.0052933064451571
2,vru,49780748.5,45.0647595,7.6622195,1.082,297.56524,-0.0869621931865108
1,car,49788084.25,45.065281,7.663340666666667,3.1028806584362143,197.35014,-0.0052933064451571
2,vru,49788888.75,45.0647595,7.6622195,1.082,297.56524,-0.0869621931865108
1,car,49796587.5,45.065281,7.663340666666667,3.1028806584362143,197.35014,-0.0052933064451571
2,vru,49796775.25,45.0647595,7.6622195,1.082,297.56524,-0.0869621931865108
2,vru,49802054.5,45.0647595,7.6622195,1.082,297.56524,-0.0869621931865108
1,car,49804994.0,45.0652801,7.6633402,3.075,197.6965,-0.5007751852036663
2,vru,49805578.25,45.0647595,7.6622195,1.082,297.56524,-0.0869621931865108
2,vru,49813315.25,45.0647595,7.6622195,1.082,297.56524,-0.0869621931865108
1,car,49817393.75,45.0652801,7.6633402,3.075,197.6965,-0.5007751852036663
2,vru,49821507.75,45.0647595,7.6622195,1.082,297.56524,-0.0869621931865108
1,car,49822560.25,45.0652801,7.6633402,3.075,197.6965,-0.5007751852036663
2,vru,49825158.0,45.0647595,7.6622195,1.082,297.56524,-0.0869621931865108
1,car,49828148.0,45.06528016666667,7.663340166666667,3.075102880658436,197.6965,0.0044433211728426
2,vru,49832470.0,45.0647595,7.6622195,1.082,297.56524,-0.0869621931865108
1,car,49837592.75,45.06528016666667,7.663340166666667,3.075102880658436,197.6965,0.0044433211728426
2,vru,49839437.75,45.0647595,7.6622195,1.082,297.56524,-0.0869621931865108
2,vru,49841541.5,45.0647595,7.6622195,1.082,297.56524,-0.0869621931865108
1,car,49848469.0,45.06528016666667,7.663340166666667,3.075102880658436,197.6965,0.0044433211728426
2,vru,49849050.25,45.0647595,7.6622195,1.082,297.56524,-0.0869621931865108
2,vru,49856662.0,45.0647595,7.6622195,1.082,297.56524,-0.0869621931865108
1,car,49858545.75,45.06528016666667,7.663340166666667,3.075102880658436,197.6965,0.0044433211728426
2,vru,49864271.0,45.0647606,7.6622177,1.16,299.24864,0.3343829241786713
1,car,49866659.5,45.06528016666667,7.663340166666667,3.075102880658436,197.6965,0.0044433211728426
1,car,49875227.5,45.06528016666667,7.663340166666667,3.075102880658436,197.6965,0.0044433211728426
2,vru,49875472.5,45.0647606,7.6622177,1.16,299.24864,0.3343829241786713
2,vru,49880416.25,45.0647606,7.6622177,1.16,299.24864,0.3343829241786713
1,car,49883566.25,45.06528016666667,7.663340166666667,3.075102880658436,197.6965,0.0044433211728426
2,vru,49885519.5,45.0647605,7.662217666666667,1.16,299.24864,0.3343829241786713
1,car,49892127.25,45.0652792,7.6633399,3.051,198.06126,-0.3767296531052805
2,vru,49894751.0,45.0647605,7.662217666666667,1.16,299.24864,0.3343829241786713
2,vru,49902346.75,45.0647605,7.662217666666667,1.16,299.24864,0.3343829241786713
1,car,49904765.0,45.0652792,7.6633399,3.051,198.06126,-0.3767296531052805
2,vru,49909790.5,45.0647605,7.662217666666667,1.16,299.24864,0.3343829241786713
1,car,49909864.5,45.0652792,7.6633399,3.051,198.06126,-0.3767296531052805
1,car,49915405.5,45.06527916666667,7.663339833333334,3.0504115226337447,198.06126,-0.0252801377361032
2,vru,49917287.5,45.0647605,7.662217666666667,1.16,299.24864,0.3343829241786713
2,vru,49924802.0,45.0647605,7.662217666666667,1.16,299.24864,0.3343829241786713
1,car,49924961.0,45.06527916666667,7.663339833333334,3.0504115226337447,198.06126,-0.0252801377361032
2,vru,49932559.25,45.0647605,7.662217666666667,1.16,299.24864,0.3343829241786713
1,car,49935857.5,45.06527916666667,7.663339833333334,3.0504115226337447,198.06126,-0.0252801377361032
2,vru,49939991.25,45.0647605,7.662217666666667,1.16,299.24864,0.3343829241786713
1,car,49945957.25,45.06527916666667,7.663339833333334,3.0504115226337447,198.06126,-0.0252801377361032
2,vru,49947659.0,45.0647609,7.6622168,1.206,298.84556,0.5516381253897448
1,car,49954483.25,45.06527916666667,7.663339833333334,3.0504115226337447,198.06126,-0.0252801377361032
2,vru,49958786.75,45.0647609,7.6622168,1.206,298.84557,0.5516381253897448
2,vru,49962914.75,45.0647609,7.6622168,1.206,298.84557,0.5516381253897448
1,car,49963053.25,45.06527916666667,7.663339833333334,3.0504115226337447,198.06126,-0.0252801377361032
2,vru,49967799.0,45.064761,7.662216833333334,1.206,298.84557,0.5516381253897448
1,car,49971606.5,45.0652784,7.6633395,3.04,198.42462,-0.1852551134987753
2,vru,49976644.5,45.064761,7.662216833333334,1.206,298.84557,0.5516381253897448
1,car,49983977.0,45.0652784,7.6633395,3.04,198.42462,-0.1852551134987753
2,vru,49984204.25,45.064761,7.662216833333334,1.206,298.84557,0.5516381253897448
1,car,49989210.75,45.0652784,7.6633395,3.04,198.42462,-0.1852551134987753
2,vru,49991783.75,45.064761,7.662216833333334,1.206,298.84557,0.5516381253897448
1,car,49995067.25,45.06527833333333,7.6633395,3.0401234567901234,198.42462,0.0052622695405465
2,vru,49999276.0,45.064761,7.662216833333334,1.206,298.84557,0.5516381253897448
1,car,50005070.25,45.06527833333333,7.6633395,3.0401234567901234,198.42462,0.0052622695405465
2,vru,50007224.5,45.064761,7.662216833333334,1.206,298.84557,0.5516381253897448
2,vru,50014790.75,45.064761,7.662216833333334,1.206,298.84557,0.5516381253897448
1,car,50016618.75,45.06527833333333,7.6633395,3.0401234567901234,198.42462,0.0052622695405465
2,vru,50022292.25,45.064761,7.662216833333334,1.206,298.84557,0.5516381253897448
1,car,50027564.75,45.06527833333333,7.6633395,3.0401234567901234,198.42462,0.0052622695405465
2,vru,50029670.5,45.0647613,7.6622159,1.202,298.761,-0.0487736475982027
1,car,50036815.25,45.06527833333333,7.6633395,3.0401234567901234,198.42462,0.0052622695405465
2,vru,50040710.25,45.0647613,7.6622159,1.202,298.76101,-0.0487736475982027
2,vru,50045408.75,45.0647613,7.6622159,1.202,298.76101,-0.0487736475982027
1,car,50045858.75,45.06527833333333,7.6633395,3.0401234567901234,198.42462,0.0052622695405465
2,vru,50050501.25,45.06476133333334,7.662216,1.202,298.76101,-0.0487736475982027
1,car,50055132.5,45.0652775,7.6633391,3.025,198.77892,-0.2517837982880867
2,vru,50060049.25,45.06476133333334,7.662216,1.202,298.76101,-0.0487736475982027
2,vru,50067660.25,45.06476133333334,7.662216,1.202,298.76101,-0.0487736475982027
1,car,50068742.75,45.0652775,7.6633391,3.025,198.77893,-0.2517837982880867
1,car,50074136.75,45.0652775,7.6633391,3.025,198.77893,-0.2517837982880867
2,vru,50075279.0,45.06476133333334,7.662216,1.202,298.76101,-0.0487736475982027
1,car,50080312.5,45.0652775,7.663339,3.02417695473251,198.77893,-0.0326864681290617
2,vru,50082658.25,45.06476133333334,7.662216,1.202,298.76101,-0.0487736475982027
2,vru,50090026.75,45.06476133333334,7.662216,1.202,298.76101,-0.0487736475982027
1,car,50090774.0,45.0652775,7.663339,3.02417695473251,198.77893,-0.0326864681290617
2,vru,50097495.5,45.06476133333334,7.662216,1.202,298.76101,-0.0487736475982027
1,car,50101895.0,45.0652775,7.663339,3.02417695473251,198.77893,-0.0326864681290617
2,vru,50104875.0,45.0647616,7.662215,1.234,298.83126,0.4255064524064388
1,car,50112807.0,45.0652775,7.663339,3.02417695473251,198.77893,-0.0326864681290617
2,vru,50116408.0,45.0647616,7.662215,1.234,298.83126,0.4255064524064388
2,vru,50120958.0,45.0647616,7.662215,1.234,298.83126,0.4255064524064388
1,car,50122518.5,45.0652775,7.663339,3.02417695473251,198.77893,-0.0326864681290617
2,vru,50125942.5,45.06476166666667,7.662215,1.234,298.83126,0.4255064524064388
1,car,50131664.5,45.0652775,7.663339,3.02417695473251,198.77893,-0.0326864681290617
2,vru,50135197.0,45.06476166666667,7.662215,1.234,298.83126,0.4255064524064388
1,car,50140324.0,45.0652767,7.6633387,3.0,199.07966,-0.4028720284030583
2,vru,50145033.75,45.06476166666667,7.662215,1.234,298.83126,0.4255064524064388
1,car,50152770.25,45.0652767,7.6633387,3.0,199.07966,-0.4028720284030583
2,vru,50153141.5,45.06476166666667,7.662215,1.234,298.83126,0.4255064524064388
1,car,50157385.75,45.0652767,7.6633387,3.0,199.07966,-0.4028720284030583
2,vru,50161257.0,45.06476166666667,7.662215,1.234,298.83126,0.4255064524064388
1,car,50162933.25,45.06527666666667,7.663338666666666,3.0,199.07966,0.0
2,vru,50169464.0,45.06476166666667,7.662215,1.234,298.83126,0.4255064524064388
1,car,50172347.75,45.06527666666667,7.663338666666666,3.0,199.07966,0.0
2,vru,50177791.25,45.06476166666667,7.662215,1.234,298.83126,0.4255064524064388
1,car,50182879.25,45.06527666666667,7.663338666666666,3.0,199.07966,0.0
2,vru,50185699.25,45.06476166666667,7.662215,1.234,298.83126,0.4255064524064388
1,car,50193284.25,45.06527666666667,7.663338666666666,3.0,199.07966,0.0
2,vru,50194057.25,45.06476166666667,7.662215,1.234,298.83126,0.4255064524064388
1,car,50201546.75,45.06527666666667,7.663338666666666,3.0,199.07966,0.0
2,vru,50202294.25,45.0647639,7.6622103,1.173,297.595,-0.6261596142446174
1,car,50205553.0,45.06527666666667,7.663338666666666,3.0,199.07966,0.0
1,car,50213972.25,45.06527666666667,7.663338666666666,3.0,199.07966,0.0
2,vru,50214319.75,45.0647639,7.6622103,1.173,297.59501,-0.6261596142446174
2,vru,50219253.25,45.0647639,7.6622103,1.173,297.59501,-0.6261596142446174
1,car,50222933.25,45.06527666666667,7.663338666666666,3.0,199.07966,0.0
2,vru,50224574.25,45.06476383333333,7.662210333333333,1.173,297.59501,-0.6261596142446174
1,car,50231435.75,45.065267,7.6633332,2.496,202.2644,-7.357395715484837
2,vru,50234698.75,45.06476383333333,7.662210333333333,1.173,297.59501,-0.6261596142446174
2,vru,50243072.25,45.06476383333333,7.662210333333333,1.173,297.59501,-0.6261596142446174
1,car,50243965.25,45.065267,7.6633332,2.496,202.2644,-7.357395715484837
1,car,50248791.0,45.065267,7.6633332,2.496,202.2644,-7.357395715484837
2,vru,50250948.75,45.06476383333333,7.662210333333333,1.173,297.59501,-0.6261596142446174
1,car,50254489.0,45.065267,7.663333166666667,2.4963991769547325,202.2644,0.0173154307844863
2,vru,50259263.0,45.06476383333333,7.662210333333333,1.173,297.59501,-0.6261596142446174
1,car,50263964.0,45.065267,7.663333166666667,2.4963991769547325,202.2644,0.0173154307844863
2,vru,50267118.75,45.06476383333333,7.662210333333333,1.173,297.59501,-0.6261596142446174
2,vru,50274539.0,45.06476383333333,7.662210333333333,1.173,297.59501,-0.6261596142446174
1,car,50274766.25,45.065267,7.663333166666667,2.4963991769547325,202.2644,0.0173154307844863
2,vru,50282118.5,45.0647642,7.6622094,1.197,297.49296,0.30066051356574
1,car,50284936.75,45.065267,7.663333166666667,2.4963991769547325,202.2644,0.0173154307844863
2,vru,50293316.5,45.0647642,7.6622094,1.197,297.49295,0.30066051356574
1,car,50293431.75,45.065267,7.663333166666667,2.4963991769547325,202.2644,0.0173154307844863
2,vru,50297705.25,45.0647642,7.6622094,1.197,297.49295,0.30066051356574
1,car,50301692.25,45.065267,7.663333166666667,2.4963991769547325,202.2644,0.0173154307844863
2,vru,50302617.0,45.06476416666667,7.662209333333333,1.197,297.49295,0.30066051356574
1,car,50310222.75,45.0652664,7.6633329,2.46,202.43254,-0.6530903977344517
2,vru,50311921.25,45.06476416666667,7.662209333333333,1.197,297.49295,0.30066051356574
2,vru,50319729.25,45.06476416666667,7.662209333333333,1.197,297.49295,0.30066051356574
1,car,50322625.25,45.0652664,7.6633329,2.46,202.43254,-0.6530903977344517
2,vru,50327436.25,45.06476416666667,7.662209333333333,1.197,297.49295,0.30066051356574
1,car,50327595.75,45.0652664,7.6633329,2.46,202.43254,-0.6530903977344517
1,car,50332961.0,45.065266333333334,7.663332833333333,2.4598765432098766,202.43254,-0.005429476328362
2,vru,50335160.0,45.06476416666667,7.662209333333333,1.197,297.49295,0.30066051356574
1,car,50342379.75,45.065266333333334,7.663332833333333,2.4598765432098766,202.43254,-0.005429476328362
2,vru,50342970.25,45.06476416666667,7.662209333333333,1.197,297.49295,0.30066051356574
2,vru,50350940.0,45.06476416666667,7.662209333333333,1.197,297.49295,0.30066051356574
1,car,50352847.0,45.065266333333334,7.663332833333333,2.4598765432098766,202.43254,-0.005429476328362
2,vru,50358528.75,45.06476416666667,7.662209333333333,1.197,297.49295,0.30066051356574
1,car,50363381.75,45.065266333333334,7.663332833333333,2.4598765432098766,202.43254,-0.005429476328362
2,vru,50366215.25,45.0647645,7.6622085,1.203,296.86432,0.0713463956692738
1,car,50372162.0,45.065266333333334,7.663332833333333,2.4598765432098766,202.43254,-0.005429476328362
2,vru,50377383.0,45.0647645,7.6622085,1.203,296.8643,0.0713463956692738
1,car,50380675.25,45.065266333333334,7.663332833333333,2.4598765432098766,202.43254,-0.005429476328362
2,vru,50381838.0,45.0647645,7.6622085,1.203,296.8643,0.0713463956692738
2,vru,50386760.0,45.0647645,7.6622085,1.203,296.8643,0.0713463956692738
1,car,50388905.5,45.0652657,7.6633325,2.426,202.61832,-0.605538403415464
2,vru,50395754.75,45.0647645,7.6622085,1.203,296.8643,0.0713463956692738
1,car,50401114.0,45.0652657,7.6633325,2.426,202.61833,-0.605538403415464
2,vru,50403498.75,45.0647645,7.6622085,1.203,296.8643,0.0713463956692738
1,car,50406205.75,45.0652657,7.6633325,2.426,202.61833,-0.605538403415464
2,vru,50411321.0,45.0647645,7.6622085,1.203,296.8643,0.0713463956692738
1,car,50411728.0,45.06526566666667,7.6633325,2.4254115226337447,202.61833,-0.0257849651114227
2,vru,50418942.0,45.0647645,7.6622085,1.203,296.8643,0.0713463956692738
1,car,50420906.5,45.06526566666667,7.6633325,2.4254115226337447,202.61833,-0.0257849651114227
2,vru,50426757.75,45.0647645,7.6622085,1.203,296.8643,0.0713463956692738
1,car,50431638.75,45.06526566666667,7.6633325,2.4254115226337447,202.61833,-0.0257849651114227
2,vru,50434429.0,45.0647645,7.6622085,1.203,296.8643,0.0713463956692738
2,vru,50442092.25,45.0647651,7.6622074,1.181,298.1061,-0.2899429339589074
1,car,50442628.75,45.06526566666667,7.6633325,2.4254115226337447,202.61833,-0.0257849651114227
1,car,50451110.0,45.06526566666667,7.6633325,2.4254115226337447,202.61833,-0.0257849651114227
2,vru,50453318.75,45.0647651,7.6622074,1.181,298.10608,-0.2899429339589074
2,vru,50457646.75,45.0647651,7.6622074,1.181,298.10608,-0.2899429339589074
1,car,50459533.0,45.06526566666667,7.6633325,2.4254115226337447,202.61833,-0.0257849651114227
2,vru,50462691.25,45.06476516666667,7.662207333333333,1.181,298.10608,-0.2899429339589074
1,car,50467569.25,45.06526566666667,7.6633325,2.4254115226337447,202.61833,-0.0257849651114227
2,vru,50471528.25,45.06476516666667,7.662207333333333,1.181,298.10608,-0.2899429339589074
1,car,50476300.75,45.065265,7.6633321,2.391,202.79344,-0.5329109048901386
2,vru,50478789.25,45.06476516666667,7.662207333333333,1.181,298.10608,-0.2899429339589074
2,vru,50486556.0,45.06476516666667,7.662207333333333,1.181,298.10608,-0.2899429339589074
1,car,50488322.0,45.065265,7.6633321,2.391,202.79344,-0.5329109048901386
1,car,50493162.25,45.065265,7.6633321,2.391,202.79344,-0.5329109048901386
2,vru,50493947.0,45.06476516666667,7.662207333333333,1.181,298.10608,-0.2899429339589074
1,car,50498865.5,45.065265,7.663332,2.3909465020576133,202.79344,-0.0023708635099762
2,vru,50501999.75,45.06476516666667,7.662207333333333,1.181,298.10608,-0.2899429339589074
1,car,50508628.0,45.065265,7.663332,2.3909465020576133,202.79344,-0.0023708635099762
2,vru,50509441.75,45.06476516666667,7.662207333333333,1.181,298.10608,-0.2899429339589074
2,vru,50517136.5,45.06476516666667,7.662207333333333,1.181,298.10608,-0.2899429339589074
1,car,50519401.25,45.065265,7.663332,2.3909465020576133,202.79344,-0.0023708635099762
2,vru,50524407.0,45.06476516666667,7.662207333333333,1.181,298.10608,-0.2899429339589074
1,car,50529763.5,45.065265,7.663332,2.3909465020576133,202.79344,-0.0023708635099762
2,vru,50531590.25,45.0647654,7.6622065,1.17,297.68208,-0.1229077744754086
1,car,50538148.25,45.065265,7.663332,2.3909465020576133,202.79344,-0.0023708635099762
2,vru,50542806.25,45.0647654,7.6622065,1.17,297.68207,-0.1229077744754086
1,car,50546595.25,45.065265,7.663332,2.3909465020576133,202.79344,-0.0023708635099762
2,vru,50547287.5,45.0647654,7.6622065,1.17,297.68207,-0.1229077744754086
2,vru,50552158.75,45.0647655,7.6622065,1.17,297.68207,-0.1229077744754086
1,car,50554908.75,45.0652644,7.6633317,2.334,202.93584,-1.0161170534830368
2,vru,50561183.75,45.0647655,7.6622065,1.17,297.68207,-0.1229077744754086
1,car,50567424.5,45.0652644,7.6633317,2.334,202.93584,-1.0161170534830368
2,vru,50568817.5,45.0647655,7.6622065,1.17,297.68207,-0.1229077744754086
1,car,50572371.75,45.0652644,7.6633317,2.334,202.93584,-1.0161170534830368
2,vru,50576255.0,45.0647655,7.6622065,1.17,297.68207,-0.1229077744754086
1,car,50577780.0,45.06526433333333,7.663331666666666,2.3343621399176957,202.93584,0.0158338489455375
2,vru,50583705.75,45.0647655,7.6622065,1.17,297.68207,-0.1229077744754086
1,car,50587520.5,45.06526433333333,7.663331666666666,2.3343621399176957,202.93584,0.0158338489455375
2,vru,50591122.5,45.0647655,7.6622065,1.17,297.68207,-0.1229077744754086
1,car,50598136.75,45.06526433333333,7.663331666666666,2.3343621399176957,202.93584,0.0158338489455375
2,vru,50598912.25,45.0647655,7.6622065,1.17,297.68207,-0.1229077744754086
2,vru,50606696.25,45.0647658,7.6622056,1.124,297.41398,-0.6124677122999469
1,car,50608699.0,45.06526433333333,7.663331666666666,2.3343621399176957,202.93584,0.0158338489455375
1,car,50616738.25,45.06526433333333,7.663331666666666,2.3343621399176957,202.93584,0.0158338489455375
2,vru,50618047.5,45.0647658,7.6622056,1.124,297.41398,-0.6124677122999469
2,vru,50622425.0,45.0647658,7.6622056,1.124,297.41398,-0.6124677122999469
1,car,50625486.0,45.06526433333333,7.663331666666666,2.3343621399176957,202.93584,0.0158338489455375
2,vru,50627261.5,45.06476583333333,7.662205666666667,1.124,297.41398,-0.6124677122999469
1,car,50634328.0,45.06526433333333,7.663331666666666,2.3343621399176957,202.93584,0.0158338489455375
2,vru,50636316.0,45.06476583333333,7.662205666666667,1.124,297.41398,-0.6124677122999469
1,car,50640564.75,45.06526433333333,7.663331666666666,2.3343621399176957,202.93584,0.0158338489455375
2,vru,50643798.0,45.06476583333333,7.662205666666667,1.124,297.41398,-0.6124677122999469
1,car,50644828.75,45.06526433333333,7.663331666666666,2.3343621399176957,202.93584,0.0158338489455375
1,car,50649069.0,45.06526433333333,7.663331666666666,2.3343621399176957,202.93584,0.0158338489455375
2,vru,50651392.0,45.06476583333333,7.662205666666667,1.124,297.41398,-0.6124677122999469
1,car,50658723.5,45.06526433333333,7.663331666666666,2.3343621399176957,202.93584,0.0158338489455375
2,vru,50659052.5,45.06476583333333,7.662205666666667,1.124,297.41398,-0.6124677122999469
2,vru,50666583.75,45.06476583333333,7.662205666666667,1.124,297.41398,-0.6124677122999469
1,car,50668786.75,45.06526433333333,7.663331666666666,2.3343621399176957,202.93584,0.0158338489455375
2,vru,50674355.5,45.06476583333333,7.662205666666667,1.124,297.41398,-0.6124677122999469
1,car,50674913.0,45.06526433333333,7.663331666666666,2.3343621399176957,202.93584,0.0158338489455375
2,vru,50681776.5,45.0647661,7.6622048,1.096,297.09452,-0.3729342936391397
1,car,50684638.25,45.06526433333333,7.663331666666666,2.3343621399176957,202.93584,0.0158338489455375
1,car,50688681.0,45.06526433333333,7.663331666666666,2.3343621399176957,202.93584,0.0158338489455375
2,vru,50693072.75,45.0647661,7.6622048,1.096,297.09451,-0.3729342936391397
2,vru,50697642.5,45.0647661,7.6622048,1.096,297.09451,-0.3729342936391397
1,car,50698090.5,45.06526433333333,7.663331666666666,2.3343621399176957,202.93584,0.0158338489455375
2,vru,50702454.0,45.064766,7.662204833333333,1.096,297.09451,-0.3729342936391397
1,car,50707665.0,45.06526433333333,7.663331666666666,2.3343621399176957,202.93584,0.0158338489455375
2,vru,50714142.0,45.064766,7.662204833333333,1.096,297.09451,-0.3729342936391397
1,car,50717251.25,45.06526433333333,7.663331666666666,2.3343621399176957,202.93584,0.0158338489455375
2,vru,50722144.5,45.064766,7.662204833333333,1.096,297.09451,-0.3729342936391397
1,car,50727054.75,45.06526433333333,7.663331666666666,2.3343621399176957,202.93584,0.0158338489455375
2,vru,50730340.25,45.064766,7.662204833333333,1.096,297.09451,-0.3729342936391397
