VehID,Lat,Lng,Alt,Acc,Time,Prv,OrgLat,OrgLng,OrgAlt,OrgAcc,Speed,Bearing,AdvPrv,Dly,Dst,AltOfst,Pressure,PressureRef,RefAge,FromBT,Sats,Secs,AccDst,Quality,PDOP,VDOP,HDOP,DGPSAge,DGPSStat,Category,TimeWithTZ,TimeWithMS,SpeedKPH,SpeedMPH,Battery
1,45.55641,8.11124,356,2.48,2020-09-28T18:47:01.000Z,gps,45.55642,8.11129,356,3.22,6.95,99.2,gps [GPS],00:00:01,6.3,0,,,,false,11 / 20,389,5318.1,1,1.1,0.7,0.8,-,-,Car,20:47:01 CEST,20:47:01.031,25.02,15.55,92
1,45.55641,8.11132,356,2.48,2020-09-28T18:47:02.000Z,gps,45.55641,8.11138,356,3.22,6.96,100.5,gps [GPS],00:00:01,6.6,0,,,,false,11 / 20,390,5324.7,1,1.1,0.7,0.8,-,-,Car,20:47:02 CEST,20:47:02.026,25.06,15.57,92
1,45.55638,8.11142,356,2.48,2020-09-28T18:47:03.000Z,gps,45.55636,8.11148,356,3.22,8.2,119.5,gps [GPS],00:00:01,7.9,0,,,,false,13 / 22,391,5332.6,1,1.1,0.7,0.8,-,-,Car,20:47:03 CEST,20:47:03.044,29.52,18.34,92
1,45.55635,8.11151,356,2.48,2020-09-28T18:47:04.000Z,gps,45.55632,8.11158,356,3.22,8.7,118.1,gps [GPS],00:00:01,8.3,0,,,,false,12 / 20,392,5340.9,1,1.1,0.7,0.8,-,-,Car,20:47:04 CEST,20:47:04.032,31.32,19.46,92
1,45.55631,8.11161,356,2.48,2020-09-28T18:47:05.000Z,gps,45.55629,8.11168,356,3.22,8.73,117.4,gps [GPS],00:00:01,8.7,0,,,,false,12 / 22,393,5349.6,1,1.1,0.8,0.8,-,-,Car,20:47:05 CEST,20:47:05.027,31.43,19.53,92
1,45.55628,8.11171,356,2.48,2020-09-28T18:47:06.000Z,gps,45.55625,8.11178,356,3.22,8.48,117.6,gps [GPS],00:00:01,8.7,0,,,,false,11 / 21,394,5358.3,1,1.1,0.8,0.8,-,-,Car,20:47:06 CEST,20:47:06.020,30.53,18.97,92
1,45.55624,8.11181,355,2.48,2020-09-28T18:47:07.000Z,gps,45.55622,8.11187,355,3.22,7.9,116.6,gps [GPS],00:00:01,8.3,0,,,,false,12 / 20,395,5366.6,1,1.1,0.7,0.8,-,-,Car,20:47:07 CEST,20:47:07.025,28.44,17.67,92
1,45.55621,8.1119,355,2.48,2020-09-28T18:47:08.000Z,gps,45.55619,8.11196,355,3.22,7.36,115.4,gps [GPS],00:00:01,7.7,0,,,,false,14 / 30,396,5374.3,1,1.1,0.7,0.8,-,-,Car,20:47:08 CEST,20:47:08.026,26.5,16.46,92
1,45.55619,8.11197,355,2.48,2020-09-28T18:47:09.000Z,gps,45.55617,8.11203,355,3.22,6.21,114,gps [GPS],00:00:01,6.7,0,,,,false,16 / 31,397,5381.1,1,1,0.7,0.7,-,-,Car,20:47:09 CEST,20:47:09.022,22.36,13.89,92
1,45.55617,8.11204,355,2.48,2020-09-28T18:47:10.000Z,gps,45.55615,8.11208,355,3.22,5.6,106.9,gps [GPS],00:00:01,5.6,0,,,,false,14 / 23,398,5386.7,1,1.1,0.7,0.8,-,-,Car,20:47:10 CEST,20:47:10.016,20.16,12.53,92
1,45.55615,8.11214,355,2.48,2020-09-28T18:47:12.000Z,gps,45.55615,8.11217,355,3.22,3.75,68.9,gps [GPS],00:00:02,8.3,0,,,,false,13 / 22,400,5395,1,1.1,0.7,0.8,-,-,Car,20:47:12 CEST,20:47:12.020,13.5,8.39,92
1,45.55619,8.1122,357,2.48,2020-09-28T18:47:14.000Z,gps,45.5562,8.11222,357,3.22,2.36,42.8,gps [GPS],00:00:02,5.9,0,,,,false,14 / 22,402,5400.8,1,1,0.7,0.7,-,-,Car,20:47:14 CEST,20:47:14.029,8.5,5.28,92
1,45.55622,8.11223,359,2.48,2020-09-28T18:47:25.000Z,gps,45.55622,8.11223,359,3.22,0.18,17.8,gps [GPS],00:00:11,4,0,,,,false,12 / 33,414,5404.8,1,1.2,0.8,0.9,-,-,Car,20:47:25 CEST,20:47:25.038,0.65,0.4,92
2,45.55755,8.06959,451,3.01,2020-09-28T18:40:31.000Z,gps,45.55755,8.06959,451,4.29,0,0,gps [GPS],00:00:00,0,0,,,,false,11 / 19,0,0,-,-,-,-,-,-,Car,20:40:31 CEST,20:40:31.096,0,0,19
2,45.5575,8.06967,450,2.48,2020-09-28T18:40:57.000Z,gps,45.55748,8.06969,450,3.22,4.58,137.8,gps [GPS],00:00:26,8.8,0,,,,false,16 / 20,26,8.8,-,-,-,-,-,-,Car,20:40:57 CEST,20:40:57.066,16.49,10.25,19
2,45.55745,8.06974,449,2.48,2020-09-28T18:40:59.000Z,gps,45.55743,8.06977,449,3.22,3.4,136.6,gps [GPS],00:00:02,8.3,0,,,,false,16 / 20,28,17,-,-,-,-,-,-,Car,20:40:59 CEST,20:40:59.048,12.24,7.61,19
2,45.55741,8.06981,449,2.48,2020-09-28T18:41:01.000Z,gps,45.55739,8.06984,449,3.22,2.83,128.3,gps [GPS],00:00:02,7.2,0,,,,false,13 / 17,30,24.2,-,-,-,-,-,-,Car,20:41:01 CEST,20:41:01.047,10.19,6.33,19
2,45.55738,8.06986,449,2.48,2020-09-28T18:41:03.000Z,gps,45.55737,8.06988,449,3.22,1.6,124.7,gps [GPS],00:00:02,5.2,0,,,,false,14 / 18,32,29.4,-,-,-,-,-,-,Car,20:41:03 CEST,20:41:03.066,5.76,3.58,19
2,45.55732,8.06995,448,2.48,2020-09-28T18:41:06.000Z,gps,45.55731,8.06998,448,3.22,5.41,135.8,gps [GPS],00:00:03,9.1,0,,,,false,15 / 19,35,38.4,-,-,-,-,-,-,Car,20:41:06 CEST,20:41:06.057,19.48,12.1,19
2,45.55729,8.07,448,2.48,2020-09-28T18:41:07.000Z,gps,45.55726,8.07003,448,3.22,5.92,142.1,gps [GPS],00:00:01,5.3,0,,,,false,15 / 19,36,43.8,-,-,-,-,-,-,Car,20:41:07 CEST,20:41:07.043,21.31,13.24,19
2,45.55725,8.07005,448,2.48,2020-09-28T18:41:08.000Z,gps,45.55722,8.07008,448,3.22,6.66,145.3,gps [GPS],00:00:01,5.9,0,,,,false,15 / 19,37,49.7,-,-,-,-,-,-,Car,20:41:08 CEST,20:41:08.059,23.98,14.9,19
2,45.5572,8.07009,447,2.48,2020-09-28T18:41:09.000Z,gps,45.55717,8.07013,447,3.22,8.05,147.6,gps [GPS],00:00:01,6.4,0,,,,false,14 / 18,38,56.1,-,-,-,-,-,-,Car,20:41:09 CEST,20:41:09.062,28.98,18.01,19
2,45.55713,8.07016,446,2.48,2020-09-28T18:41:10.000Z,gps,45.55709,8.07021,446,3.22,9.67,148.3,gps [GPS],00:00:01,9.1,0,,,,false,16 / 20,39,65.1,-,-,-,-,-,-,Car,20:41:10 CEST,20:41:10.048,34.81,21.63,19
2,45.55706,8.07023,446,2.48,2020-09-28T18:41:11.000Z,gps,45.55701,8.07028,446,3.22,10.06,147,gps [GPS],00:00:01,9.7,0,,,,false,16 / 20,40,74.9,-,-,-,-,-,-,Car,20:41:11 CEST,20:41:11.052,36.22,22.5,19
2,45.55699,8.07031,445,2.48,2020-09-28T18:41:12.000Z,gps,45.55694,8.07036,445,3.22,10.91,146.5,gps [GPS],00:00:01,10.3,0,,,,false,15 / 19,41,85.1,-,-,-,-,-,-,Car,20:41:12 CEST,20:41:12.053,39.28,24.4,19
2,45.55691,8.07039,445,2.48,2020-09-28T18:41:13.000Z,gps,45.55685,8.07044,445,3.22,11.5,146.8,gps [GPS],00:00:01,10.8,0,,,,false,13 / 17,42,95.9,-,-,-,-,-,-,Car,20:41:13 CEST,20:41:13.056,41.4,25.72,19
2,45.55682,8.07047,445,2.48,2020-09-28T18:41:14.000Z,gps,45.55676,8.07052,445,3.22,12.41,146.8,gps [GPS],00:00:01,11.7,0,,,,false,15 / 20,43,107.6,-,-,-,-,-,-,Car,20:41:14 CEST,20:41:14.062,44.68,27.76,19
2,45.55672,8.07055,444,2.48,2020-09-28T18:41:15.000Z,gps,45.55666,8.07061,444,3.22,12.85,146.7,gps [GPS],00:00:01,12.4,0,,,,false,15 / 20,44,120,-,-,-,-,-,-,Car,20:41:15 CEST,20:41:15.061,46.26,28.74,19
2,45.55663,8.07064,444,2.48,2020-09-28T18:41:16.000Z,gps,45.55656,8.0707,444,3.22,13.25,147,gps [GPS],00:00:01,12.9,0,,,,false,14 / 19,45,132.9,-,-,-,-,-,-,Car,20:41:16 CEST,20:41:16.063,47.7,29.64,18
2,45.55653,8.07073,444,2.48,2020-09-28T18:41:17.000Z,gps,45.55646,8.07079,444,3.22,13.53,147,gps [GPS],00:00:01,13.1,0,,,,false,15 / 20,46,145.9,-,-,-,-,-,-,Car,20:41:17 CEST,20:41:17.070,48.71,30.27,18
2,45.55643,8.07082,444,2.48,2020-09-28T18:41:18.000Z,gps,45.55636,8.07088,444,3.22,13.61,147.6,gps [GPS],00:00:01,12.9,0,,,,false,14 / 20,47,158.9,-,-,-,-,-,-,Car,20:41:18 CEST,20:41:18.051,49,30.44,18
2,45.55633,8.07092,443,2.48,2020-09-28T18:41:19.000Z,gps,45.55626,8.07099,443,3.22,13.9,146.4,gps [GPS],00:00:01,13.7,0,,,,false,12 / 18,48,172.5,-,-,-,-,-,-,Car,20:41:19 CEST,20:41:19.054,50.04,31.09,18
2,45.55622,8.07102,443,2.48,2020-09-28T18:41:20.000Z,gps,45.55615,8.07108,443,3.22,14.26,146.4,gps [GPS],00:00:01,13.7,0,,,,false,14 / 20,49,186.3,-,-,-,-,-,-,Car,20:41:20 CEST,20:41:20.058,51.34,31.9,18
2,45.55612,8.07111,443,2.48,2020-09-28T18:41:21.000Z,gps,45.55605,8.07118,443,3.22,14.9,146.5,gps [GPS],00:00:01,13.9,0,,,,false,11 / 17,50,200.1,-,-,-,-,-,-,Car,20:41:21 CEST,20:41:21.076,53.64,33.33,18
2,45.55601,8.07122,443,2.48,2020-09-28T18:41:22.000Z,gps,45.55593,8.07129,443,3.22,15.09,146.1,gps [GPS],00:00:01,14.9,0,,,,false,14 / 20,51,215,-,-,-,-,-,-,Car,20:41:22 CEST,20:41:22.063,54.32,33.76,18
2,45.5559,8.07133,442,2.48,2020-09-28T18:41:23.000Z,gps,45.55583,8.0714,442,3.22,15,143.5,gps [GPS],00:00:01,14.4,0,,,,false,14 / 20,52,229.4,-,-,-,-,-,-,Car,20:41:23 CEST,20:41:23.047,54,33.55,18
2,45.5558,8.07145,446,2.48,2020-09-28T18:41:24.000Z,gps,45.55573,8.07153,446,3.22,15,138.4,gps [GPS],00:00:01,14.7,0,,,,false,11 / 17,53,244.1,-,-,-,-,-,-,Car,20:41:24 CEST,20:41:24.050,54,33.55,18
2,45.5557,8.07158,445,2.48,2020-09-28T18:41:25.000Z,gps,45.55564,8.07166,445,3.22,14.83,132.5,gps [GPS],00:00:01,14.8,0,,,,false,13 / 18,54,258.9,-,-,-,-,-,-,Car,20:41:25 CEST,20:41:25.072,53.39,33.17,18
2,45.55562,8.07172,444,2.48,2020-09-28T18:41:26.000Z,gps,45.55556,8.07182,444,3.22,15.16,125.4,gps [GPS],00:00:01,15,0,,,,false,15 / 19,55,273.8,-,-,-,-,-,-,Car,20:41:26 CEST,20:41:26.050,54.58,33.91,18
2,45.55554,8.07188,443,2.48,2020-09-28T18:41:27.000Z,gps,45.55548,8.07199,443,3.22,15.01,118.9,gps [GPS],00:00:01,15.4,0,,,,false,16 / 20,56,289.2,-,-,-,-,-,-,Car,20:41:27 CEST,20:41:27.080,54.04,33.58,18
2,45.55547,8.07205,443,2.48,2020-09-28T18:41:28.000Z,gps,45.55542,8.07217,443,3.22,15.17,112.4,gps [GPS],00:00:01,15.2,0,,,,false,13 / 17,57,304.4,-,-,-,-,-,-,Car,20:41:28 CEST,20:41:28.044,54.61,33.93,18
2,45.55542,8.07224,443,2.48,2020-09-28T18:41:29.000Z,gps,45.55538,8.07236,443,3.22,15.64,108.4,gps [GPS],00:00:01,15.3,0,,,,false,14 / 18,58,319.7,-,-,-,-,-,-,Car,20:41:29 CEST,20:41:29.047,56.3,34.99,18
2,45.55538,8.07242,444,2.48,2020-09-28T18:41:30.000Z,gps,45.55535,8.07255,444,3.22,15.74,103.5,gps [GPS],00:00:01,15.2,0,,,,false,11 / 15,59,335,-,-,-,-,-,-,Car,20:41:30 CEST,20:41:30.048,56.66,35.21,18
2,45.55534,8.07261,443,2.48,2020-09-28T18:41:31.000Z,gps,45.55532,8.07275,443,3.22,15.64,101.2,gps [GPS],00:00:01,15.4,0,,,,false,15 / 19,60,350.3,-,-,-,-,-,-,Car,20:41:31 CEST,20:41:31.051,56.3,34.99,18
2,45.55531,8.07282,443,2.48,2020-09-28T18:41:32.000Z,gps,45.55529,8.07295,443,3.22,15.75,100.4,gps [GPS],00:00:01,16.1,0,,,,false,16 / 20,61,366.4,-,-,-,-,-,-,Car,20:41:32 CEST,20:41:32.054,56.7,35.23,18
2,45.55528,8.07301,446,2.48,2020-09-28T18:41:33.000Z,gps,45.55527,8.07314,446,3.22,15.6,100.6,gps [GPS],00:00:01,15.3,0,,,,false,12 / 16,62,381.7,-,-,-,-,-,-,Car,20:41:33 CEST,20:41:33.072,56.16,34.9,18
2,45.55526,8.0732,445,2.48,2020-09-28T18:41:34.000Z,gps,45.55524,8.07333,445,3.22,15.2,100.7,gps [GPS],00:00:01,15.4,0,,,,false,16 / 20,63,397.1,-,-,-,-,-,-,Car,20:41:34 CEST,20:41:34.060,54.72,34,18
2,45.55523,8.0734,445,2.48,2020-09-28T18:41:35.000Z,gps,45.55521,8.07353,445,3.22,14.71,100.5,gps [GPS],00:00:01,15.5,0,,,,false,16 / 20,64,412.5,-,-,-,-,-,-,Car,20:41:35 CEST,20:41:35.061,52.96,32.91,18
2,45.5552,8.07359,444,2.48,2020-09-28T18:41:36.000Z,gps,45.55518,8.07372,444,3.22,14.16,100.5,gps [GPS],00:00:01,15,0,,,,false,16 / 20,65,427.6,-,-,-,-,-,-,Car,20:41:36 CEST,20:41:36.066,50.98,31.68,18
2,45.55518,8.07377,444,2.48,2020-09-28T18:41:37.000Z,gps,45.55517,8.0739,444,3.22,13.54,99.7,gps [GPS],00:00:01,14.6,0,,,,false,16 / 20,66,442.1,-,-,-,-,-,-,Car,20:41:37 CEST,20:41:37.065,48.74,30.29,18
2,45.55517,8.07394,444,2.48,2020-09-28T18:41:38.000Z,gps,45.55515,8.07406,444,3.22,12.58,93.4,gps [GPS],00:00:01,13.3,0,,,,false,14 / 18,67,455.5,-,-,-,-,-,-,Car,20:41:38 CEST,20:41:38.068,45.29,28.14,18
2,45.55516,8.0741,444,2.48,2020-09-28T18:41:39.000Z,gps,45.55516,8.0742,444,3.22,11.08,81.6,gps [GPS],00:00:01,12.1,0,,,,false,14 / 19,68,467.6,-,-,-,-,-,-,Car,20:41:39 CEST,20:41:39.071,39.89,24.79,18
2,45.55517,8.07425,445,2.48,2020-09-28T18:41:40.000Z,gps,45.55518,8.07435,445,3.22,10.7,69.7,gps [GPS],00:00:01,11.9,0,,,,false,13 / 18,69,479.5,-,-,-,-,-,-,Car,20:41:40 CEST,20:41:40.042,38.52,23.94,18
2,45.55521,8.07438,445,2.48,2020-09-28T18:41:41.000Z,gps,45.55524,8.07447,445,3.22,10.98,56.2,gps [GPS],00:00:01,11,0,,,,false,14 / 18,70,490.6,-,-,-,-,-,-,Car,20:41:41 CEST,20:41:41.060,39.53,24.56,18
2,45.55527,8.07449,443,2.48,2020-09-28T18:41:42.000Z,gps,45.55531,8.07456,443,3.22,10.99,44.5,gps [GPS],00:00:01,10.6,0,,,,false,14 / 18,71,501.2,-,-,-,-,-,-,Car,20:41:42 CEST,20:41:42.045,39.56,24.58,18
2,45.55534,8.07458,442,2.48,2020-09-28T18:41:43.000Z,gps,45.55539,8.07465,442,3.22,11.53,31.9,gps [GPS],00:00:01,11.1,0,,,,false,13 / 17,72,512.2,-,-,-,-,-,-,Car,20:41:43 CEST,20:41:43.032,41.51,25.79,18
2,45.55543,8.07466,441,2.48,2020-09-28T18:41:44.000Z,gps,45.55549,8.07471,441,3.22,12.16,21.8,gps [GPS],00:00:01,11.6,0,,,,false,16 / 20,73,523.8,-,-,-,-,-,-,Car,20:41:44 CEST,20:41:44.035,43.78,27.2,18
2,45.55553,8.07471,441,2.48,2020-09-28T18:41:45.000Z,gps,45.5556,8.07475,441,3.22,12.02,13.5,gps [GPS],00:00:01,11.8,0,,,,false,15 / 20,74,535.7,-,-,-,-,-,-,Car,20:41:45 CEST,20:41:45.069,43.27,26.89,18
2,45.55564,8.07474,440,2.48,2020-09-28T18:41:46.000Z,gps,45.55571,8.07476,440,3.22,11.76,0.2,gps [GPS],00:00:01,11.9,0,,,,false,12 / 17,75,547.6,-,-,-,-,-,-,Car,20:41:46 CEST,20:41:46.040,42.34,26.31,18
2,45.55575,8.07474,440,2.48,2020-09-28T18:41:47.000Z,gps,45.55582,8.07474,440,3.22,12.29,350.9,gps [GPS],00:00:01,12.1,0,,,,false,11 / 15,76,559.6,-,-,-,-,-,-,Car,20:41:47 CEST,20:41:47.057,44.24,27.49,18
2,45.55585,8.0747,439,2.48,2020-09-28T18:41:48.000Z,gps,45.55592,8.07468,439,3.22,12.02,338.9,gps [GPS],00:00:01,11.8,0,,,,false,15 / 19,77,571.4,-,-,-,-,-,-,Car,20:41:48 CEST,20:41:48.059,43.27,26.89,18
2,45.55595,8.07464,439,2.48,2020-09-28T18:41:49.000Z,gps,45.55602,8.0746,439,3.22,12.47,329.9,gps [GPS],00:00:01,12,0,,,,false,14 / 18,78,583.5,-,-,-,-,-,-,Car,20:41:49 CEST,20:41:49.062,44.89,27.89,18
2,45.55604,8.07455,439,2.48,2020-09-28T18:41:50.000Z,gps,45.5561,8.07449,439,3.22,12.98,317.7,gps [GPS],00:00:01,12.2,0,,,,false,14 / 18,79,595.7,-,-,-,-,-,-,Car,20:41:50 CEST,20:41:50.066,46.73,29.04,18
2,45.55612,8.07444,439,2.48,2020-09-28T18:41:51.000Z,gps,45.55618,8.07437,439,3.22,13.04,312.6,gps [GPS],00:00:01,12.7,0,,,,false,15 / 19,80,608.4,-,-,-,-,-,-,Car,20:41:51 CEST,20:41:51.068,46.94,29.17,18
2,45.5562,8.07433,438,2.48,2020-09-28T18:41:52.000Z,gps,45.55625,8.07425,438,3.22,12.69,310.6,gps [GPS],00:00:01,12.3,0,,,,false,12 / 16,81,620.7,-,-,-,-,-,-,Car,20:41:52 CEST,20:41:52.039,45.68,28.39,18
2,45.55627,8.0742,437,2.48,2020-09-28T18:41:53.000Z,gps,45.55632,8.07412,437,3.22,12.42,313.4,gps [GPS],00:00:01,12.6,0,,,,false,12 / 17,82,633.4,-,-,-,-,-,-,Car,20:41:53 CEST,20:41:53.056,44.71,27.78,18
2,45.55636,8.07409,437,2.48,2020-09-28T18:41:54.000Z,gps,45.55642,8.07401,437,3.22,12.23,319.9,gps [GPS],00:00:01,13.1,0,,,,false,13 / 18,83,646.5,-,-,-,-,-,-,Car,20:41:54 CEST,20:41:54.059,44.03,27.36,18
2,45.55644,8.07399,436,2.48,2020-09-28T18:41:55.000Z,gps,45.55649,8.07392,436,3.22,11.31,326.6,gps [GPS],00:00:01,11.6,0,,,,false,12 / 17,84,658.1,-,-,-,-,-,-,Car,20:41:55 CEST,20:41:55.044,40.72,25.3,18
2,45.55652,8.07392,436,2.48,2020-09-28T18:41:56.000Z,gps,45.55658,8.07387,436,3.22,10.34,330.7,gps [GPS],00:00:01,10.8,0,,,,false,13 / 18,85,668.9,-,-,-,-,-,-,Car,20:41:56 CEST,20:41:56.048,37.22,23.13,18
2,45.5566,8.07385,435,2.48,2020-09-28T18:41:57.000Z,gps,45.55665,8.07381,435,3.22,9.29,331.8,gps [GPS],00:00:01,10.1,0,,,,false,14 / 20,86,679,-,-,-,-,-,-,Car,20:41:57 CEST,20:41:57.069,33.44,20.78,18
2,45.55667,8.0738,435,2.48,2020-09-28T18:41:58.000Z,gps,45.55672,8.07376,435,3.22,8.68,331.2,gps [GPS],00:00:01,9.4,0,,,,false,12 / 18,87,688.4,-,-,-,-,-,-,Car,20:41:58 CEST,20:41:58.068,31.25,19.42,18
2,45.55674,8.07375,436,2.48,2020-09-28T18:41:59.000Z,gps,45.55678,8.07372,436,3.22,6.68,333.6,gps [GPS],00:00:01,8.1,0,,,,false,13 / 20,88,696.5,-,-,-,-,-,-,Car,20:41:59 CEST,20:41:59.053,24.05,14.94,18
2,45.55679,8.07371,436,2.48,2020-09-28T18:42:00.000Z,gps,45.55683,8.07369,436,3.22,5.2,336.5,gps [GPS],00:00:01,6.8,0,,,,false,11 / 18,89,703.4,-,-,-,-,-,-,Car,20:42:00 CEST,20:42:00.056,18.72,11.63,18
2,45.55685,8.07367,437,2.48,2020-09-28T18:42:02.000Z,gps,45.55686,8.07366,437,3.22,0.97,339.9,gps [GPS],00:00:02,7,0,,,,false,11 / 20,91,710.4,-,-,-,-,-,-,Car,20:42:02 CEST,20:42:02.060,3.49,2.17,18
2,45.55689,8.07364,441,2.48,2020-09-28T18:42:12.000Z,gps,45.55689,8.07363,441,3.22,0,0,gps [GPS],00:00:10,5.3,0,,,,false,10 / 19,101,715.7,-,-,-,-,-,-,Car,20:42:12 CEST,20:42:12.040,0,0,18
2,45.55695,8.0736,440,2.48,2020-09-28T18:42:26.000Z,gps,45.55697,8.07359,440,3.22,2.7,343.6,gps [GPS],00:00:14,7.4,0,,,,false,9 / 19,115,723.1,-,-,-,-,-,-,Car,20:42:26 CEST,20:42:26.072,9.72,6.04,18
2,45.55703,8.07358,440,2.48,2020-09-28T18:42:28.000Z,gps,45.55706,8.07358,440,3.22,6.54,353.9,gps [GPS],00:00:02,8.6,0,,,,false,10 / 20,117,731.7,-,-,-,-,-,-,Car,20:42:28 CEST,20:42:28.059,23.54,14.63,18
2,45.55709,8.07358,440,2.48,2020-09-28T18:42:29.000Z,gps,45.55713,8.07358,440,3.22,7.12,355.7,gps [GPS],00:00:01,6.4,0,,,,false,8 / 18,118,738.1,-,-,-,-,-,-,Car,20:42:29 CEST,20:42:29.064,25.63,15.93,18
2,45.55714,8.07357,439,2.88,2020-09-28T18:42:30.000Z,gps,45.5572,8.07357,439,4.29,8.23,355.4,gps [GPS],00:00:01,5.8,0,,,,false,10 / 20,119,743.9,-,-,-,-,-,-,Car,20:42:30 CEST,20:42:30.048,29.63,18.41,18
2,45.55721,8.07357,438,2.99,2020-09-28T18:42:31.000Z,gps,45.5573,8.07357,438,4.29,10.32,357,gps [GPS],00:00:01,8.5,0,,,,false,10 / 19,120,752.4,-,-,-,-,-,-,Car,20:42:31 CEST,20:42:31.102,37.15,23.09,18
2,45.55731,8.07356,438,3.01,2020-09-28T18:42:32.000Z,gps,45.5574,8.07355,438,4.29,10.99,357.5,gps [GPS],00:00:01,10.2,0,,,,false,13 / 20,121,762.6,-,-,-,-,-,-,Car,20:42:32 CEST,20:42:32.053,39.56,24.58,18
2,45.55741,8.07355,436,3.02,2020-09-28T18:42:33.000Z,gps,45.55751,8.07354,436,4.29,12.18,357,gps [GPS],00:00:01,11.3,0,,,,false,13 / 19,122,773.9,-,-,-,-,-,-,Car,20:42:33 CEST,20:42:33.056,43.85,27.25,18
2,45.55755,8.07354,437,2.57,2020-09-28T18:42:34.000Z,gps,45.55763,8.07353,437,3.22,13.07,356.2,gps [GPS],00:00:01,15.9,0,,,,false,13 / 19,123,789.7,-,-,-,-,-,-,Car,20:42:34 CEST,20:42:34.058,47.05,29.24,18
2,45.55768,8.07353,436,2.49,2020-09-28T18:42:35.000Z,gps,45.55776,8.07353,436,3.22,14.21,356.3,gps [GPS],00:00:01,14,0,,,,false,14 / 20,124,803.7,-,-,-,-,-,-,Car,20:42:35 CEST,20:42:35.060,51.16,31.79,18
2,45.55779,8.07353,432,2.48,2020-09-28T18:42:36.000Z,gps,45.55787,8.07353,432,3.22,14.98,356.3,gps [GPS],00:00:01,12.8,0,,,,false,13 / 18,125,816.5,-,-,-,-,-,-,Car,20:42:36 CEST,20:42:36.046,53.93,33.51,18
2,45.55791,8.07352,431,2.48,2020-09-28T18:42:37.000Z,gps,45.558,8.07352,431,3.22,15.37,356.3,gps [GPS],00:00:01,13.5,0,,,,false,15 / 19,126,830.1,-,-,-,-,-,-,Car,20:42:37 CEST,20:42:37.049,55.33,34.38,18
2,45.55805,8.07352,429,2.48,2020-09-28T18:42:38.000Z,gps,45.55814,8.07351,429,3.22,16.05,356.4,gps [GPS],00:00:01,14.7,0,,,,false,16 / 20,127,844.8,-,-,-,-,-,-,Car,20:42:38 CEST,20:42:38.055,57.78,35.9,18
2,45.55819,8.07351,427,2.48,2020-09-28T18:42:39.000Z,gps,45.55828,8.07351,427,3.22,16.97,356.5,gps [GPS],00:00:01,15.8,0,,,,false,15 / 19,128,860.6,-,-,-,-,-,-,Car,20:42:39 CEST,20:42:39.054,61.09,37.96,18
2,45.55834,8.0735,427,2.48,2020-09-28T18:42:40.000Z,gps,45.55844,8.0735,427,3.22,17.42,356.6,gps [GPS],00:00:01,16.8,0,,,,false,15 / 19,129,877.4,-,-,-,-,-,-,Car,20:42:40 CEST,20:42:40.076,62.71,38.97,18
2,45.5585,8.07349,428,2.48,2020-09-28T18:42:41.000Z,gps,45.5586,8.07348,428,3.22,17.89,356.5,gps [GPS],00:00:01,17.5,0,,,,false,14 / 18,130,894.9,-,-,-,-,-,-,Car,20:42:41 CEST,20:42:41.059,64.4,40.02,18
2,45.55866,8.07347,428,2.48,2020-09-28T18:42:42.000Z,gps,45.55877,8.07346,428,3.22,18.2,356.5,gps [GPS],00:00:01,18.1,0,,,,false,14 / 18,131,913,-,-,-,-,-,-,Car,20:42:42 CEST,20:42:42.045,65.52,40.71,18
2,45.55883,8.07346,428,2.48,2020-09-28T18:42:43.000Z,gps,45.55894,8.07345,428,3.22,18.54,356.5,gps [GPS],00:00:01,19,0,,,,false,16 / 20,132,932,-,-,-,-,-,-,Car,20:42:43 CEST,20:42:43.047,66.74,41.47,18
2,45.559,8.07344,427,2.48,2020-09-28T18:42:44.000Z,gps,45.55912,8.07343,427,3.22,18.83,356.7,gps [GPS],00:00:01,19,0,,,,false,14 / 18,133,951,-,-,-,-,-,-,Car,20:42:44 CEST,20:42:44.051,67.79,42.12,18
2,45.55917,8.07343,428,2.48,2020-09-28T18:42:45.000Z,gps,45.55929,8.07341,428,3.22,18.95,356.7,gps [GPS],00:00:01,19.3,0,,,,false,16 / 20,134,970.3,-,-,-,-,-,-,Car,20:42:45 CEST,20:42:45.051,68.22,42.39,18
2,45.55935,8.07341,428,2.48,2020-09-28T18:42:46.000Z,gps,45.55947,8.0734,428,3.22,19.3,356.8,gps [GPS],00:00:01,19.6,0,,,,false,15 / 19,135,990,-,-,-,-,-,-,Car,20:42:46 CEST,20:42:46.054,69.48,43.17,18
2,45.55953,8.0734,427,2.48,2020-09-28T18:42:47.000Z,gps,45.55965,8.07338,427,3.22,19.2,356.8,gps [GPS],00:00:01,19.9,0,,,,false,15 / 19,136,1009.9,-,-,-,-,-,-,Car,20:42:47 CEST,20:42:47.057,69.12,42.95,18
2,45.55971,8.07338,426,2.48,2020-09-28T18:42:48.000Z,gps,45.55983,8.07336,426,3.22,19.61,357,gps [GPS],00:00:01,20,0,,,,false,16 / 20,137,1029.9,-,-,-,-,-,-,Car,20:42:48 CEST,20:42:48.043,70.6,43.87,18
