,Unnamed: 0,agent_id,timeStamp_posix,latitude_deg,longitude_deg,speed_ms,heading_rad,heading_deg,accel_ms2,agent_type
2067,2067,2,1597257942.43082,45.566970392799995,8.0468986683,0.788175,4.88838412438035,280.083778965749,-0.019628,vru
2068,2068,2,1597257942.5181901,45.5669704779,8.0468976762,0.7611680000000001,4.87602577990158,279.375697985346,-0.027007,vru
2069,2069,2,1597257942.63237,45.5669705597,8.0468967181,0.73573,4.866588374708081,278.834974498204,-0.025438,vru
2070,2070,2,1597257942.7177699,45.5669706305,8.0468957871,0.734286,4.8627604083918206,278.615648184164,-0.001444,vru
2071,2071,2,1597257942.81884,45.5669706936,8.0468948135,0.803887,4.84337865616262,277.505155581863,0.069601,vru
2072,2072,2,1597257942.9300401,45.56697076,8.0468937543,0.8912559999999999,4.810159678249598,275.601848347708,0.087369,vru
2073,2073,2,1597257943.02115,45.566970830600006,8.0468926156,0.967924,4.77545224476072,273.613258891064,0.076668,vru
2074,2074,2,1597257943.164,45.5669708883,8.0468913448,1.090562,4.7444880431610095,271.839140823408,0.122638,vru
2075,2075,2,1597257943.22103,45.5669709421,8.0468899027,1.247026,4.71880428932604,270.367570126612,0.15646400000000002,vru
2076,2076,2,1597257943.36992,45.5669709763,8.0468882711,1.404388,4.68888903376508,268.653552239913,0.157362,vru
2077,2077,2,1597257943.43279,45.5669709829,8.0468864383,1.578511,4.6559768161880895,266.767821078336,0.174123,vru
2078,2078,2,1597257943.52086,45.566971044700004,8.0468844245,1.749653,4.647759756505031,266.297018238489,0.17114200000000002,vru
2079,2079,2,1597257943.61847,45.566971047799996,8.0468821383,1.954651,4.612974858533518,264.303990393929,0.204998,vru
2080,2080,2,1597257943.7551901,45.566970997,8.0468796226,2.142376,4.58131801455707,262.490186841374,0.187725,vru
2081,2081,2,1597257943.82932,45.566970947799994,8.0468768693,2.363951,4.540216286071219,260.135231268442,0.221575,vru
2082,2082,2,1597257943.95144,45.5669708469,8.0468738252,2.6169740000000004,4.51469366035193,258.672892532635,0.253023,vru
2083,2083,2,1597257944.02114,45.566970697399995,8.0468705753,2.779099,4.49219790626625,257.383980766561,0.162125,vru
2084,2084,2,1597257944.1312199,45.5669705037,8.0468671832,2.877144,4.47879070605005,256.615804779086,0.098045,vru
2085,2085,2,1597257944.25367,45.5669702087,8.0468636587,2.972516,4.43884898968809,254.327313005037,0.095372,vru
2086,2086,2,1597257944.3539,45.5669698143,8.0468600511,3.044037,4.39500158134644,251.815041564474,0.071521,vru
2087,2087,2,1597257944.4096599,45.566969348,8.0468564022,3.11086,4.35749353056652,249.66598855702202,0.06682300000000001,vru
2088,2088,2,1597257944.49724,45.566968917299995,8.046852766,3.122944,4.34008840112989,248.668748098424,0.012084,vru
2089,2089,2,1597257944.58746,45.5669682654,8.0468490593,3.206772,4.30553175563458,246.68879815741298,0.083828,vru
2090,2090,2,1597257944.73018,45.56696745560001,8.0468453304,3.250177,4.27557594696734,244.972456748879,0.043405,vru
2091,2091,2,1597257944.8124301,45.5669665263,8.0468415684,3.301778,4.24860592508917,243.427188321884,0.051601,vru
2092,2092,2,1597257944.9446,45.566965492799994,8.046837826,3.305756,4.21234213086454,241.349425963682,0.003978,vru
2093,2093,2,1597257945.00831,45.5669643662,8.0468340954,3.3426089999999995,4.18474522297549,239.768239614028,0.036853,vru
2094,2094,2,1597257945.1129,45.566963068,8.046830399400001,3.351714,4.14581994226074,237.537985312711,0.009105,vru
2095,2095,2,1597257945.22759,45.5669616308,8.0468268122,3.3077050000000003,4.1108023067808,235.531622591183,-0.044009,vru
2096,2096,2,1597257945.35491,45.5669600672,8.0468231924,3.36959,4.07951250889192,233.738849230333,0.061885,vru
2097,2097,2,1597257945.39917,45.56695834,8.0468195615,3.478897,4.04617757316854,231.82889810304297,0.109307,vru
2098,2098,2,1597257945.51999,45.566956471400005,8.0468158558,3.5750839999999995,4.022270684210819,230.459134264478,0.096187,vru
2099,2099,2,1597257945.61356,45.5669545508,8.0468121008,3.523146,4.01078208128576,229.80088580437,-0.051938,vru
2100,2100,2,1597257945.7144198,45.56695252300001,8.0468084007,3.44781,3.99986176224091,229.175197612164,-0.075336,vru
2101,2101,2,1597257945.81897,45.5669503865,8.046804788400001,3.419261,3.98989982302237,228.60442053917598,-0.028549,vru
2102,2102,2,1597257946.0004401,45.5669481549,8.0468012488,3.429219,3.975260477366181,227.765647818243,0.009958,vru
2103,2103,2,1597257946.0199301,45.5669458212,8.0467977598,3.4154980000000004,3.9636431336961095,227.100023056795,-0.013721,vru
2104,2104,2,1597257946.10798,45.5669433522,8.0467943772,3.416271,3.93878906894319,225.675990042708,0.000773,vru
2105,2105,2,1597257946.2128801,45.5669408635,8.046791085499999,3.4055440000000003,3.91868536012382,224.524132374798,-0.010727,vru
2106,2106,2,1597257946.34958,45.566938310699996,8.046787792,3.379388,3.91841182679241,224.508460069352,-0.026156,vru
2107,2107,2,1597257946.40173,45.566935703,8.046784581,3.395657,3.91824468432027,224.498883511121,0.016269,vru
2108,2108,2,1597257946.4888,45.566932725600005,8.0467812638,3.604535,3.91188504041753,224.134502756288,0.208878,vru
2109,2109,2,1597257946.61748,45.5669296772,8.0467779346,3.751936,3.9072007525180097,223.86611282962104,0.147401,vru
2110,2110,2,1597257946.77507,45.5669266239,8.0467745917,3.815293,3.91160741520665,224.11859600341802,0.06335700000000001,vru
2111,2111,2,1597257946.86238,45.5669235888,8.0467711723,3.909992,3.9127034911481,224.181396528889,0.094699,vru
2112,2112,2,1597257946.96978,45.566920569,8.0467676722,4.0323,3.9133122594174505,224.216276381424,0.122308,vru
2113,2113,2,1597257947.0150301,45.5669174226,8.046764104600001,4.159606,3.9130508835513114,224.201300647428,0.127306,vru
2114,2114,2,1597257947.12174,45.5669141062,8.0467604781,4.294283,3.90854758565081,223.943280683839,0.134677,vru
2115,2115,2,1597257947.20624,45.5669106736,8.0467567907,4.421186,3.90507783168456,223.744478425624,0.126903,vru
2116,2116,2,1597257947.32087,45.5669070633,8.0467530771,4.539996,3.89895204678321,223.39349680457198,0.11881000000000097,vru
2117,2117,2,1597257947.40788,45.5669033451,8.0467492828,4.689724,3.8910979705220896,222.943491382836,0.149728,vru
2118,2118,2,1597257947.48423,45.566899166499994,8.0467455732,4.852056,3.87917203141436,222.260185405233,0.162332,vru
2119,2119,2,1597257947.61708,45.566894923999996,8.0467417955,5.027928,3.86521240833894,221.460357919418,0.175872,vru
2120,2120,2,1597257947.6913302,45.566890652,8.0467378596,5.1712370000000005,3.8603498875714894,221.18175600164798,0.143308999999999,vru
2121,2121,2,1597257947.81179,45.566886266800005,8.0467338915,5.3097080000000005,3.85207784948476,220.707803131307,0.138471,vru
2122,2122,2,1597257947.92907,45.5668819163,8.0467297614,5.525395,3.84525243664522,220.316735782167,0.215687,vru
2123,2123,2,1597257948.0118198,45.5668774225,8.0467255958,5.6817730000000015,3.83464082863747,219.708735429476,0.156378,vru
2124,2124,2,1597257948.0931199,45.5668728367,8.046721296,5.868014,3.82208234146936,218.989187117674,0.186241,vru
2125,2125,2,1597257948.21029,45.5668681809,8.046716892200001,6.019059,3.82271648785288,219.025521029043,0.151045000000001,vru
2126,2126,2,1597257948.3667,45.5668634616,8.046712490800001,6.071411,3.8165908239175694,218.674546338834,0.052352,vru
2127,2127,2,1597257948.4377198,45.5668586122,8.046708064199999,6.201088,3.80547869273611,218.037868120741,0.129677,vru
2128,2128,2,1597257948.516,45.5668534276,8.0467036681,6.407101,3.79071255763028,217.19183089945702,0.206013,vru
2129,2129,2,1597257948.60455,45.5668484945,8.0466990051,6.525833,3.7819370717741503,216.68903259672402,0.118732000000001,vru
2130,2130,2,1597257948.68718,45.5668434073,8.046694281699999,6.682250999999999,3.77348064743275,216.20451517219,0.156418,vru
2131,2131,2,1597257948.79851,45.566838181899996,8.0466894808,6.853304,3.7707644160375695,216.04888657706505,0.171053,vru
2132,2132,2,1597257948.88056,45.566832785500004,8.0466846344,7.0270800000000015,3.76457170648391,215.69407045589,0.173776,vru
2133,2133,2,1597257949.00536,45.56682723300001,8.0466797823,7.169681,3.75392973213971,215.084330240281,0.142601,vru
2134,2134,2,1597257949.15134,45.5668219524,8.0466745095,7.254869,3.75697100773749,215.25858249637,0.08518800000000099,vru
2135,2135,2,1597257949.2223198,45.5668095392,8.0466761757,7.368191,3.757566571223669,215.29270577056,0.113322,vru
2136,2136,2,1597257949.3589098,45.5668041366,8.0466709128,7.487378,3.75089622165176,214.91052289221298,0.11918699999999903,vru
2137,2137,2,1597257949.44014,45.5667985816,8.046665601499999,7.632586,3.74354936099675,214.48957878401,0.145208,vru
2138,2138,2,1597257949.51078,45.566793018,8.046660235900001,7.6988210000000015,3.74299696230475,214.45792867035,0.066235,vru
2139,2139,2,1597257949.60978,45.56678732140001,8.0466548369,7.797688000000001,3.73788275324705,214.164906075796,0.098867,vru
2140,2140,2,1597257949.7343302,45.5667814966,8.046649408,7.931714,3.72585375421033,213.47569519922504,0.134026,vru
2141,2141,2,1597257949.80705,45.566775578199994,8.0466439925,7.981408999999998,3.71427012072712,212.81200188921105,0.049695,vru
2142,2142,2,1597257949.90961,45.5667695379,8.0466384402,8.079886,3.7142166076237295,212.80893581423803,0.098477,vru
2143,2143,2,1597257950.07133,45.5667633048,8.0466328547,8.272132000000001,3.70558672425534,212.314479919539,0.192245999999999,vru
2144,2144,2,1597257950.10408,45.5667568255,8.046627235599999,8.521678999999999,3.68978047287804,211.408848425697,0.249547000000002,vru
2145,2145,2,1597257950.19707,45.5667502313,8.0466216284,8.610263,3.680936585618,210.90213101120705,0.08858399999999901,vru
2146,2146,2,1597257950.30904,45.5667436039,8.0466160565,8.611106,3.6758779945921294,210.61229509514197,0.000843,vru
2147,2147,2,1597257950.3787,45.56673686550001,8.0466105751,8.660763000000001,3.66367467060752,209.91309613479302,0.049657,vru
2148,2148,2,1597257950.4656699,45.5667299565,8.0466050984,8.813219,3.65244925439982,209.26992716281399,0.152456000000001,vru
2149,2149,2,1597257950.62676,45.566724677299995,8.046601410700001,8.980953,3.64518710587609,208.853836702207,0.167733999999999,vru
2150,2150,2,1597257950.6851199,45.5667179634,8.046596269,9.108366,3.63799529517295,208.44177630186002,0.127413000000001,vru
2151,2151,2,1597257950.82223,45.5667109784,8.046590929,9.221038,3.62696964493508,207.810053076843,0.112672,vru
2152,2152,2,1597257950.9145699,45.5667038702,8.046585608200001,9.218873,3.6192603025831,207.36834029725296,-0.002165,vru
2153,2153,2,1597257951.01477,45.566696765399996,8.0465803311,9.138149,3.6123854451571,206.97443998198898,-0.080724,vru
2154,2154,2,1597257951.12636,45.566689608000004,8.0465751846,9.099915,3.60356933825614,206.469314264828,-0.038234000000001,vru
2155,2155,2,1597257951.2668,45.566682450600005,8.0465700668,9.130553,3.5979911732705,206.14970895372295,0.030638000000002007,vru
2156,2156,2,1597257951.36877,45.5666752079,8.0465650057,9.167171000000002,3.5934829861532798,205.891408858651,0.036617999999999,vru
2157,2157,2,1597257951.4151402,45.5666679642,8.0465599807,9.162431,3.59191487738545,205.801562844437,-0.00474,vru
2158,2158,2,1597257951.51815,45.5666607823,8.046555031799999,9.151838,3.5877453466699203,205.56266633188702,-0.010593,vru
2159,2159,2,1597257951.62104,45.5666535934,8.0465501325,9.143591,3.58381601797421,205.337532381303,-0.008246999999999,vru
2160,2160,2,1597257951.7095,45.566646400799996,8.0465453115,9.129262,3.57971535213853,205.102581535725,-0.014329,vru
2161,2161,2,1597257951.8148801,45.566639150200004,8.0465405264,9.193314,3.57585413597439,204.881350145732,0.064052,vru
2162,2162,2,1597257952.11384,45.56663186310001,8.0465357883,9.254735,3.5708760760853897,204.59612832392898,0.06142099999999901,vru
2163,2163,2,1597257952.13619,45.5666245307,8.0465310733,9.31967,3.56804254259813,204.43377881400002,0.064935,vru
2164,2164,2,1597257952.1874099,45.5666170987,8.0465263965,9.415024,3.5620493389677,204.090393540214,0.095354,vru
2165,2165,2,1597257952.22268,45.5666095942,8.0465217708,9.465571,3.55504357052688,203.688992576309,0.050547,vru
2166,2166,2,1597257952.3598,45.5666020342,8.046517167200001,9.531449,3.54961162526156,203.37776503806,0.06587799999999999,vru
2167,2167,2,1597257952.44519,45.5665944387,8.0465126247,9.545489,3.54373326380739,203.04095973628398,0.01404,vru
2168,2168,2,1597257952.4966302,45.5665868404,8.0465081226,9.545576,3.53918007841451,202.780081429931,8.70000000006144e-05,vru
2169,2169,2,1597257952.62686,45.5665791923,8.0465036672,9.554432,3.5332358129617,202.43950010718,0.008856000000000001,vru
2170,2170,2,1597257952.71362,45.566571451899996,8.046499171599999,9.633079,3.5323352124135203,202.387899496742,0.07864700000000001,vru
2171,2171,2,1597257952.83175,45.5665636159,8.046494686,9.708912,3.52856375712077,202.171811025845,0.07583299999999901,vru
2172,2172,2,1597257952.9621198,45.5665556942,8.0464902411,9.778348,3.52291562059244,201.848196640658,0.069436,vru
2173,2173,2,1597257953.03876,45.5665476789,8.0464858092,9.861261,3.51769261149629,201.54894026308997,0.08291300000000099,vru
2174,2174,2,1597257953.15497,45.5665395975,8.0464813633,9.924012,3.5147639701737003,201.38114147559799,0.062750999999999,vru
2175,2175,2,1597257953.21471,45.5665314825,8.046476915700001,9.946252,3.5130253439550203,201.28152553111698,0.02224,vru
2176,2176,2,1597257953.33411,45.5665233266,8.0464724742,9.971169,3.5108689885941704,201.15797546981003,0.024917,vru
2177,2177,2,1597257953.43149,45.5665150947,8.0464680148,10.026732,3.51054227748733,201.139256302268,0.055563000000000994,vru
2178,2178,2,1597257953.5299401,45.5665068108,8.0464635374,10.070473,3.5113116642456204,201.183338916331,0.043740999999999,vru
2179,2179,2,1597257953.61818,45.5664984421,8.0464590148,10.15731,3.51401832464123,201.33841913357497,0.08683700000000097,vru
2180,2180,2,1597257953.75212,45.566489967399995,8.046454478,10.263806,3.5129985039455303,201.279987711851,0.106496,vru
2181,2181,2,1597257953.81742,45.5664814161,8.0464498942,10.351466,3.51291411444475,201.275152549621,0.08766,vru
2182,2182,2,1597257954.02133,45.566472858599994,8.046445314400001,10.341856,3.51452164973661,201.367257537263,-0.00961,vru
2183,2183,2,1597257954.0561302,45.566464251899994,8.0464407216,10.393095,3.5125935456383,201.256785309968,0.051239000000001,vru
2184,2184,2,1597257954.1198301,45.566455562799995,8.0464360668,10.481021,3.51363006238159,201.316173344753,0.087926,vru
2185,2185,2,1597257954.23752,45.5664467892,8.0464313879,10.553867,3.5130726711218,201.28423717803003,0.07284600000000001,vru
2186,2186,2,1597257954.3682199,45.5664379754,8.046426743200001,10.579656,3.51151490777647,201.19498391286203,0.025789,vru
2187,2187,2,1597257954.40693,45.5664291015,8.0464220413,10.663842,3.51267816146942,201.261633439971,0.08418600000000097,vru
2188,2188,2,1597257954.5094,45.56642015439999,8.0464173556,10.73443,3.5108198176772603,201.155158183796,0.07058799999999901,vru
2189,2189,2,1597257954.61427,45.566411156499996,8.0464126425,10.783741,3.50746156138438,200.962744271691,0.049310999999999,vru
2190,2190,2,1597257954.7196,45.566402135,8.0464078827,10.823638,3.50545649319462,200.847862326782,0.039897000000002,vru
2191,2191,2,1597257954.84389,45.566393052799995,8.0464031038,10.884634,3.50312681711584,200.71438171983502,0.060995999999999,vru
2192,2192,2,1597257954.9193099,45.566383904700004,8.0463983057,10.957169,3.50179467155513,200.638055401509,0.072535,vru
2193,2193,2,1597257955.01431,45.5663747199,8.0463934841,10.986072,3.50129018664294,200.60915054521303,0.028903,vru
2194,2194,2,1597257955.13729,45.566365498900005,8.0463886305,11.021888,3.5014252214977795,200.616887472482,0.035816000000001,vru
2195,2195,2,1597257955.2404099,45.5663562257,8.0463837296,11.06953,3.50183300919863,200.640251986678,0.047642,vru
2196,2196,2,1597257955.32568,45.5663468779,8.046378784,11.141287,3.50238031853035,200.671610501474,0.071757,vru
2197,2197,2,1597257955.3973,45.5663374803,8.0463738009,11.173188,3.5043648528412903,200.78531594179,0.031901,vru
2198,2198,2,1597257955.51513,45.5663280054,8.0463688014,11.250988,3.5035465687674505,200.738431717916,0.0778,vru
2199,2199,2,1597257955.6384,45.566318573000004,8.0463638652,11.279496,3.5014528515079504,200.618470555453,0.028508,vru
2200,2200,2,1597257955.7290199,45.566309108199995,8.0463588901,11.315424,3.5011080562912897,200.598715244742,0.035927999999999995,vru
2201,2201,2,1597257955.86424,45.5662996054,8.0463539323,11.335909,3.49939279119794,200.500437794147,0.020484999999999,vru
2202,2202,2,1597257955.93727,45.566290080200005,8.046348957100001,11.365287,3.4992717224196803,200.493501064122,0.029378000000001,vru
2203,2203,2,1597257956.01601,45.5662805041,8.0463439415,11.437235,3.49636207626917,200.32679061982103,0.07194799999999901,vru
2204,2204,2,1597257956.14687,45.5662709285,8.0463389325,11.423044,3.49476894796842,200.23551109196495,-0.014190999999999,vru
2205,2205,2,1597257956.21614,45.5662613518,8.0463337842,11.469216,3.50109807008758,200.598143077416,0.046171999999999006,vru
2206,2206,2,1597257956.33881,45.56625171970001,8.0463286286,11.541675,3.49883207125438,200.468310907892,0.07245900000000001,vru
2207,2207,2,1597257956.41034,45.566242070600005,8.046323406,11.567951,3.5038944112120096,200.75836162192505,0.026276000000001,vru
2208,2208,2,1597257956.51901,45.566232471000006,8.046318254400001,11.480004,3.50530802480274,200.83935571453603,-0.087947000000002,vru
2209,2209,2,1597257956.61594,45.566222871,8.046313144500001,11.444538,3.5052722135673897,200.837303881891,-0.035466000000000004,vru
2210,2210,2,1597257956.72778,45.5662132533,8.0463080387,11.449045,3.50409464982703,200.76983444946097,0.004507,vru
2211,2211,2,1597257956.82882,45.5662035905,8.046302945599999,11.487724,3.50216666573288,200.65936909789798,0.038679000000000005,vru
2212,2212,2,1597257956.93889,45.5661939168,8.0462978775,11.47331,3.50031231802534,200.55312280050597,-0.014413999999999996,vru
2213,2213,2,1597257957.02034,45.566184276899996,8.046292851799999,11.43821,3.49884891768346,200.469276137178,-0.0351,vru
2214,2214,2,1597257957.1105099,45.5661747145,8.046287890599999,11.333667,3.49607766531846,200.310495072698,-0.104543,vru
2215,2215,2,1597257957.2321599,45.5661651796,8.0462829389,11.311628,3.4946310673331897,200.22761111348998,-0.022039,vru
2216,2216,2,1597257957.29614,45.566155673699996,8.0462779736,11.28789,3.49635061248827,200.326133793558,-0.023738,vru
2217,2217,2,1597257957.39015,45.5661462488,8.0462729791,11.208094,3.50022757063966,200.54826713298198,-0.079796000000002,vru
2218,2218,2,1597257957.5163,45.5661384597,8.0462666289,11.09328,3.50112296963484,200.599569716386,-0.114813999999999,vru
2219,2219,2,1597257957.59861,45.5661300606,8.0462608393,10.988781,3.50859661494467,201.02777805021702,-0.104499000000001,vru
2220,2220,2,1597257957.71768,45.5661214911,8.046255353400001,10.878986,3.51356433873042,201.312407656927,-0.109795,vru
2221,2221,2,1597257957.82956,45.5661124626,8.0462502694,10.784089,3.52029099465186,201.69781665146198,-0.094897,vru
2222,2222,2,1597257957.96789,45.566103477,8.0462451822,10.749162,3.52268639200006,201.83506280977105,-0.034927,vru
2223,2223,2,1597257958.15336,45.56609449689999,8.046240125399999,10.73932,3.52164946041791,201.77565100646999,-0.009842000000001,vru
2224,2224,2,1597257958.17129,45.5660855382,8.0462351148,10.693643,3.52103976424992,201.740717989259,-0.045677,vru
2225,2225,2,1597257958.2083,45.5660766237,8.0462301423,10.632961,3.51916505379088,201.63330499214695,-0.060682000000000014,vru
2226,2226,2,1597257958.3124301,45.566067725399996,8.046225209,10.609673,3.51669074514032,201.491537549257,-0.023287999999999,vru
2227,2227,2,1597257958.3982902,45.56605881260001,8.0462202734,10.614834,3.5174106356782504,201.532784238792,0.005160999999999001,vru
2228,2228,2,1597257958.55442,45.5660499922,8.046215361,10.508558,3.518741559663689,201.60904056601,-0.106275999999999,vru
2229,2229,2,1597257958.6057801,45.5660412725,8.0462104474,10.407112,3.52281275551138,201.84230290565398,-0.101446000000001,vru
2230,2230,2,1597257958.7081199,45.5660325921,8.0462055649,10.349916,3.5225296320821697,201.82608112807895,-0.05719599999999901,vru
2231,2231,2,1597257958.85566,45.5660239673,8.046200739,10.274338,3.5217014092226298,201.778627453731,-0.07557799999999999,vru
2232,2232,2,1597257958.9104,45.566015407799995,8.046195920599999,10.209346,3.5226628822948505,201.83371580288502,-0.064992,vru
2233,2233,2,1597257959.01245,45.5660068924,8.0461911187,10.154205,3.52367175900569,201.89152018046505,-0.055141000000001,vru
2234,2234,2,1597257959.11216,45.565998426099995,8.0461862885,10.108822,3.52707722129534,202.086638796953,-0.045382999999999,vru
2235,2235,2,1597257959.2188802,45.5659900339,8.0461815145,10.012241,3.52668011407334,202.063886229118,-0.096581000000001,vru
2236,2236,2,1597257959.33233,45.565981684899995,8.046176758,9.957664,3.52705954798391,202.085626190798,-0.054577,vru
2237,2237,2,1597257959.4038801,45.5659733692,8.046172009500001,9.917594,3.52782855401546,202.129686990826,-0.04007,vru
2238,2238,2,1597257959.4983,45.5659650915,8.0461672887,9.864293,3.52772773631815,202.12391056227,-0.053300999999999,vru
2239,2239,2,1597257959.66556,45.5659568599,8.046162588,9.805261,3.52808358105051,202.14429896359601,-0.059032000000000015,vru
2240,2240,2,1597257959.70591,45.56594868609999,8.0461579355,9.728683,3.52673728719024,202.06716200741798,-0.076578,vru
2241,2241,2,1597257959.7894099,45.5659405467,8.0461533462,9.668431,3.5240196675292403,201.911453870521,-0.060252,vru
2242,2242,2,1597257959.8726401,45.565932449499996,8.046148826900001,9.602142,3.51995240575285,201.678416936559,-0.066288999999999,vru
2243,2243,2,1597257960.0415099,45.5659243995,8.046144402100001,9.502685,3.5143801188937798,201.359148417298,-0.099457000000001,vru
2244,2244,2,1597257960.1101801,45.5659164268,8.0461398447,9.469373,3.5243934142511297,201.932867980292,-0.033312000000001,vru
2245,2245,2,1597257960.2105699,45.5659084491,8.046135404,9.416656,3.51898328452352,201.62289038028197,-0.052716999999999986,vru
2246,2246,2,1597257960.3245199,45.5659004904,8.0461309775,9.374828,3.51581989604934,201.44164157175098,-0.041827999999999,vru
2247,2247,2,1597257960.39923,45.565892664399996,8.0461265459,9.216633,3.52397278185887,201.90876751948898,-0.158195000000001,vru
2248,2248,2,1597257960.4901,45.5658848871,8.0461221885,9.112817,3.52122280318871,201.751205347938,-0.103816,vru
2249,2249,2,1597257960.60351,45.5658771964,8.0461179268,9.068916,3.5171028603850494,201.515150013453,-0.043901,vru
2250,2250,2,1597257960.7333,45.5658695718,8.046113715,8.976979,3.51419700035508,201.34865649788003,-0.091937,vru
2251,2251,2,1597257960.85626,45.5658619904,8.0461095654,8.914782,3.51174631236193,201.208242418969,-0.062196999999999,vru
2252,2252,2,1597257960.9094,45.565854443199996,8.0461054455,8.860841,3.51071921429067,201.14939403434,-0.053941,vru
2253,2253,2,1597257960.98298,45.565846953699996,8.0461013672,8.784291,3.50933043860323,201.069823048759,-0.07655000000000099,vru
2254,2254,2,1597257961.1103802,45.5658395357,8.046097340800001,8.686003,3.50813829486694,201.00151824409699,-0.098288,vru
2255,2255,2,1597257961.24154,45.5658321979,8.0460933943,8.575797999999999,3.5045805198611,200.797672751805,-0.110204999999999,vru
2256,2256,2,1597257961.35127,45.565824901800006,8.0460895027,8.514275,3.50041830970146,200.559195676211,-0.06152300000000099,vru
2257,2257,2,1597257961.42208,45.5658176529,8.046085570499999,8.472987,3.50287737379004,200.70008967003898,-0.041288,vru
2258,2258,2,1597257961.54659,45.565810450600004,8.0460816497,8.429132000000001,3.5042095655507497,200.77641863543,-0.043855000000001,vru
2259,2259,2,1597257961.6143901,45.56580329729999,8.0460777898,8.339796,3.5030157630824195,200.708018792422,-0.08933599999999901,vru
2260,2260,2,1597257961.7128599,45.5657961984,8.0460739645,8.292135,3.49938940817913,200.50024396144696,-0.047661,vru
2261,2261,2,1597257961.8968,45.5657891695,8.0460701638,8.195922999999999,3.50039188468063,200.557681634044,-0.096212,vru
2262,2262,2,1597257961.99367,45.565782210600005,8.046066373099999,8.119046,3.50249683847698,200.678286602645,-0.076877,vru
2263,2263,2,1597257962.14535,45.5657753342,8.0460626038,8.015594,3.5064376606912298,200.90407908333302,-0.103452000000001,vru
2264,2264,2,1597257962.2193801,45.5657684612,8.046058825900001,8.041347,3.50854327910479,201.02472213169497,0.025753,vru
2265,2265,2,1597257962.2655098,45.565761630299995,8.0460550652,7.995398,3.5092783270228,201.06683727513698,-0.045949,vru
2266,2266,2,1597257962.3410099,45.565754878599996,8.046051350599999,7.8796,3.51031546111224,201.12626068125095,-0.115798,vru
2267,2267,2,1597257962.4435198,45.565748276099995,8.04604769,7.702036,3.51296125008179,201.27785322268798,-0.177564,vru
2268,2268,2,1597257962.5341198,45.5657417827,8.0460441371,7.556514,3.50981161766881,201.09739257840698,-0.145522,vru
2269,2269,2,1597257962.61821,45.56573535,8.0460406466,7.475327,3.50654787580986,200.910393944469,-0.081187,vru
2270,2270,2,1597257962.73671,45.5657289871,8.046037205800001,7.375389999999999,3.50374345857118,200.74971267269902,-0.099937,vru
2271,2271,2,1597257962.83583,45.5657227145,8.046033831699999,7.2579600000000015,3.50147601126803,200.61979751196,-0.117430000000001,vru
2272,2272,2,1597257962.92817,45.5657165183,8.046030522899999,7.167025,3.4986486198987103,200.45779991946603,-0.090935,vru
2273,2273,2,1597257963.02562,45.5657104283,8.0460272611,7.062366,3.49496065849503,200.24649529602797,-0.104659,vru
2274,2274,2,1597257963.10797,45.565704436000004,8.0460240516,6.943992,3.49326729949256,200.149472971986,-0.118374,vru
2275,2275,2,1597257963.21344,45.56569856229999,8.046020883999999,6.802847,3.49305124881889,200.137094180224,-0.141145,vru
2276,2276,2,1597257963.40342,45.565692794300006,8.0460177643,6.682639999999999,3.49311237816534,200.14059663378004,-0.120207,vru
2277,2277,2,1597257963.5283802,45.5656871264,8.0460146911,6.578488,3.49276628115613,200.12076673585,-0.104152,vru
2278,2278,2,1597257963.5866,45.5656815417,8.046011654600001,6.475806,3.49347722680548,200.161500921021,-0.102682,vru
2279,2279,2,1597257963.63254,45.5656760388,8.046008670700001,6.384455,3.4922237342491096,200.08968108789003,-0.091351,vru
2280,2280,2,1597257963.70501,45.5656706377,8.0460057435,6.274417,3.4925286864706804,200.107153563139,-0.110038,vru
2281,2281,2,1597257963.79367,45.5656653369,8.0460028818,6.162569,3.48967047404867,199.94339005440602,-0.11184799999999903,vru
2282,2282,2,1597257963.9021401,45.565660153,8.0460000917,6.016828,3.48820533606648,199.859443831622,-0.145741,vru
2283,2283,2,1597257964.08981,45.565655060699996,8.0459972874,5.943682,3.48978868850098,199.950163243601,-0.073146,vru
2284,2284,2,1597257964.1236901,45.5656500573,8.0459945887,5.8180830000000014,3.48519468209297,199.686946065366,-0.125599,vru
2285,2285,2,1597257964.23235,45.565645161899994,8.0459919499,5.691216000000002,3.48495935928559,199.67346306168,-0.126867,vru
2286,2286,2,1597257964.31016,45.5656403313,8.0459894174,5.58436,3.47546176750172,199.129291136926,-0.106856,vru
2287,2287,2,1597257964.40975,45.565635657,8.0459868345,5.435206,3.4865596608720697,199.76515358853297,-0.149154,vru
2288,2288,2,1597257964.58387,45.56563112,8.0459843712,5.257747,3.4837338123253296,199.60324439326197,-0.177459,vru
2289,2289,2,1597257964.67089,45.56562666550001,8.0459819343,5.184296,3.48304659400294,199.56386968378501,-0.073451,vru
2290,2290,2,1597257964.74406,45.565622276599996,8.0459795699,5.083775,3.4760952383381496,199.165586342298,-0.100521,vru
2291,2291,2,1597257964.8640199,45.5656180439,8.0459772497,4.928264,3.47739605940002,199.240117899045,-0.15551099999999998,vru
2292,2292,2,1597257964.9274304,45.5656139453,8.045974992,4.767763,3.47959385029564,199.36604204161597,-0.160501,vru
2293,2293,2,1597257965.0104802,45.565609997399996,8.04597279,4.6038510000000015,3.48243953983826,199.52908804221298,-0.163912000000001,vru
